msg_id,tag,agg_labels,db_labels,km_labels
<20070128151318.80587163AA@mail.example.com>,Phish,32,-1,11
<20070128151329.77975621DE6@mail.example.com>,Phish,32,-1,11
<20070128151505.7D9A1162EB@mail.example.com>,Phish,32,-1,11
<20070129020355.BDF78621D08@mail.example.com>,Phish,43,-1,24
<20070130160731.B076F621DDF@mail.example.com>,Phish,32,-1,11
<20070130215947.0E6FA621DE2@mail.example.com>,Phish,43,-1,24
<20070201072728.E62EE162EA@mail.example.com>,Phish,43,-1,24
<20070202213056.9A3C4621E0E@mail.example.com>,Phish,43,-1,24
<20070203013019.A576B162B8@mail.example.com>,Phish,43,-1,24
<20070204055917.C9571163BB@mail.example.com>,Phish,32,-1,24
<20070205202438.2B6CD162E8@mail.example.com>,Phish,43,-1,24
<20070207101404.3895B621D71@mail.example.com>,Phish,43,-1,24
<20070209012325.DD02A16403@mail.example.com>,Phish,43,-1,24
<20070210221529.3E144621DF6@mail.example.com>,Phish,43,-1,24
<20070212123912.1054516330@mail.example.com>,Phish,32,-1,11
<20070214071759.552D1621CCE@mail.example.com>,Phish,32,-1,11
<20070216004927.A21D516379@mail.example.com>,Phish,32,-1,11
<20070217145841.A60DA621E0B@mail.example.com>,Phish,43,-1,24
<20070221120546.705491645B@mail.example.com>,Phish,32,-1,11
<20070223101100.16AAC1636F@mail.example.com>,Phish,43,-1,24
<20070225170025.0C66B16368@mail.example.com>,Phish,32,-1,11
<200702271433.l1REXjvP021389@nlpi043.sbcis.sbc.com>,Phish,4,-1,44
<200702271006.l1RA6wcn021315@fwf-forti.forti>,Phish,10,-1,16
<1172639400.89692.qmail@>,Phish,15,13,49
<20070302085608.0E12616423@mail.example.com>,Phish,32,-1,11
<20070303025131.026FE621DAC@mail.example.com>,Phish,43,-1,24
<1173035495.85906.qmail@>,Phish,15,13,49
<20070305140551.EEA1D1631D@mail.example.com>,Phish,43,-1,24
<200703052026.l25KQM9o014418@server2.virtual-uk.net>,Phish,10,-1,26
<20070307015527.29BD01633E@mail.example.com>,Phish,43,-1,24
<20070309044333.B5422621D05@mail.example.com>,Phish,43,-1,24
<20070309103353.2BD71621DCC@mail.example.com>,Phish,32,-1,11
<002601c76248$53251036$0501a8c0@Sys-3>,Phish,21,-1,14
<20070311005909.23F27164B2@mail.example.com>,Phish,32,-1,11
<20070314133032.C49BC621EBD@mail.example.com>,Phish,43,-1,24
<20070319011103.64766621EFF@mail.example.com>,Phish,43,-1,24
<20070320100431.86160621F28@mail.example.com>,Phish,43,-1,24
<20070321185547.14D8F1631D@mail.example.com>,Phish,32,-1,11
<20070323180413.41110621D65@mail.example.com>,Phish,43,-1,24
<20070325143446.EA07B162EE@mail.example.com>,Phish,32,-1,11
<20070326205905.8809C162B1@mail.example.com>,Phish,43,-1,24
<20070328034012.8578F163F5@mail.example.com>,Phish,43,-1,24
<20070330124638.4E139163B2@mail.example.com>,Phish,43,-1,24
<20070331183234.4A6E6621D4E@mail.example.com>,Phish,43,-1,24
<20070402022507.C14B4162E4@mail.example.com>,Phish,32,-1,24
<3495496348.20070402054635@chase.com>,Phish,27,-1,20
<20070403045954.9CF23163E5@mail.example.com>,Phish,32,-1,11
<20070403065944.38DFA1631A@mail.example.com>,Phish,43,-1,24
<20070404123000.E0D82162FF@mail.example.com>,Phish,32,-1,11
<20070405212912.B9FBB621CFF@mail.example.com>,Phish,43,-1,24
<20070407011706.51C84621D12@mail.example.com>,Phish,32,-1,11
<20070408061437.8BCF0621D0C@mail.example.com>,Phish,43,-1,24
<2aex62n0nm9g$h7cw469vur718$aw%RNDDIGIT14daz694@%RNDUCCHAR148>,Phish,43,-1,24
<20070408111619.15FE0621E3E@mail.example.com>,Phish,43,-1,24
<20070410014210.77C18621DCC@mail.example.com>,Phish,43,-1,24
<20070410015100.15F90621DCC@mail.example.com>,Phish,32,-1,11
<20070410163530.DD951162DC@mail.example.com>,Phish,43,-1,24
<DELL-45B6FWEZ7MJIzp000002e3@dell-45b6fwez7m>,Phish,10,-1,16
<20070412035917.5D72316327@mail.example.com>,Phish,37,-1,33
<20070412112725.A937C16327@mail.example.com>,Phish,37,-1,33
<20070413002620.0949C621E28@mail.example.com>,Phish,37,-1,33
<20070414011457.B05F2621EBD@mail.example.com>,Phish,37,-1,33
<20070415150139.B4EDB162C5@mail.example.com>,Phish,37,-1,33
<20070417002452.C072D16329@mail.example.com>,Phish,20,-1,5
<20070426135451.8A905621D35@mail.example.com>,Phish,37,-1,33
<000b01c1934b$d9a5566a$d03204bd@particul-op97hf>,Phish,4,-1,26
<20070430182753.04C9816262@mail.example.com>,Phish,37,-1,33
<20070501124356.DEDC2621C9C@mail.example.com>,Phish,37,-1,33
<20070503061044.0A63A1624C@mail.example.com>,Phish,37,-1,33
<20070504091326.AA56716250@mail.example.com>,Phish,20,14,32
<20070504215118.8E888621CB8@mail.example.com>,Phish,20,14,32
<20070506001133.D3D27621CC2@mail.example.com>,Phish,20,14,5
<20070507020701.85C3816252@mail.example.com>,Phish,20,14,5
<20070507154119.15BBF621CB2@mail.example.com>,Phish,20,14,32
<20070508033903.EB252621CB6@mail.example.com>,Phish,20,-1,53
<20070509061657.1D08616258@mail.example.com>,Phish,37,-1,33
<20070509151612.AC0F1621CAA@mail.example.com>,Phish,20,14,5
<20070510041258.C6657621CB6@mail.example.com>,Phish,20,-1,53
<20070510080859.92BE7621CAB@mail.example.com>,Phish,20,14,32
<200705101659.l4AGx7H6023453@kkcsc.co.jp>,Phish,27,28,56
<20070510223255.3B4EE621CAB@mail.example.com>,Phish,20,15,53
<20070417232440.41112621E2A@mail.example.com>,Phish,20,-1,5
<20070418163048.36146621D2D@mail.example.com>,Phish,37,-1,33
<20070418213933.AFE1A162BB@mail.example.com>,Phish,20,-1,5
<20070419204218.42C6516287@mail.example.com>,Phish,20,-1,5
<20070420035352.53C9B621DE1@mail.example.com>,Phish,37,-1,33
<002201c78408$5bf4c080$197219d5@joc>,Phish,2,-1,55
<20070423060928.54C15621E09@mail.example.com>,Phish,37,-1,33
<20070423101138.B44DA621D4F@mail.example.com>,Phish,37,-1,33
<20070423172021.AF737162B9@mail.example.com>,Phish,20,-1,5
<20070424030713.6E682162C3@mail.example.com>,Phish,37,-1,33
<20070424152736.A87A6621E14@mail.example.com>,Phish,37,-1,33
<20070425003838.2ED121642D@mail.example.com>,Phish,37,-1,33
<20070425015306.C69731634C@mail.example.com>,Phish,20,-1,53
<20070428095035.3A85D621CD4@mail.example.com>,Phish,20,-1,53
<20070511154434.2A2D4621CA0@mail.example.com>,Phish,20,15,5
<20070511233500.E9E0E16258@mail.example.com>,Phish,20,15,53
<20070512042749.A5568621C64@mail.example.com>,Phish,20,14,5
<20070512045355.2C5F816252@mail.example.com>,Phish,20,15,32
<20070512182915.7807E1624A@mail.example.com>,Phish,20,15,5
<20070513075329.500321624C@mail.example.com>,Phish,20,15,53
<20070513152302.01F5D16258@mail.example.com>,Phish,20,15,5
<20070513204952.D138116252@mail.example.com>,Phish,20,15,32
<20070514122940.70573621C92@mail.example.com>,Phish,20,15,5
<200705141337.l4EDbLqj013052@server11.sojung.net>,Phish,5,-1,27
<20070514195514.5F04916253@mail.example.com>,Phish,20,14,5
<20070515013856.038BB621C89@mail.example.com>,Phish,20,15,5
<1179206701.23479.qmail@>,Phish,10,-1,16
<20070515094521.C908C621C71@mail.example.com>,Phish,20,15,5
<20070515134132.50F2516253@mail.example.com>,Phish,20,14,5
<20070515133307.867A7621C89@mail.example.com>,Phish,20,14,5
<20070515182946.CC4441623B@mail.example.com>,Phish,20,15,5
<20070516085653.2B85616253@mail.example.com>,Phish,20,15,53
<20070516111107.BDA27623B3B@mail.example.com>,Phish,20,15,5
<20070517033432.78B2C16252@mail.example.com>,Phish,20,15,5
<20070517125410.C7FE7621C64@mail.example.com>,Phish,20,15,32
<20070517223541.030FE16252@mail.example.com>,Phish,20,15,5
<20070518165245.65FD216238@mail.example.com>,Phish,20,15,32
<20070519130958.5D7BA621C64@mail.example.com>,Phish,20,15,53
<20070520043215.E0876621C64@mail.example.com>,Phish,20,15,53
<20070522233603.6D93116238@mail.example.com>,Phish,20,15,5
<20070523032423.4A2F916238@mail.example.com>,Phish,20,15,5
<20070523120222.A44F61623B@mail.example.com>,Phish,20,15,32
<20070523210527.124E116238@mail.example.com>,Phish,20,15,5
<20070502022942.B73DE621CA5@mail.example.com>,Phish,20,14,5
<20070427233335.7A05E162A3@mail.example.com>,Phish,37,-1,33
<20070429090838.6A02716274@mail.example.com>,Phish,37,-1,33
<20070524152824.A3755621C64@mail.example.com>,Phish,20,15,53
<20070525041544.BD31016238@mail.example.com>,Phish,20,15,5
<20070525191945.730741623B@mail.example.com>,Phish,20,15,53
<20070527035558.E42DF621C64@mail.example.com>,Phish,20,15,53
<20070527214533.8F657621C66@mail.example.com>,Phish,20,15,53
<20070527225126.7F0B416246@mail.example.com>,Phish,20,15,5
<20070528153235.7F399621C64@mail.example.com>,Phish,20,15,53
<20070528182355.36A4916246@mail.example.com>,Phish,20,15,32
<20070528210042.0541E621C64@mail.example.com>,Phish,20,15,5
<20070529194130.1900916247@mail.example.com>,Phish,20,15,5
<20070530032755.169DA16246@mail.example.com>,Phish,20,15,5
<20070530181632.5C5C316246@mail.example.com>,Phish,20,15,5
<20070530204154.9F37016246@mail.example.com>,Phish,20,15,53
<20070530225354.60C3E621C64@mail.example.com>,Phish,20,15,5
<200705311418.l4VEIuY6012464@mail.poi-inc.com>,Phish,5,8,50
<20070531172536.A004216244@mail.example.com>,Phish,20,15,53
<20070531173934.E3F3E16246@mail.example.com>,Phish,20,15,32
<20070601174304.0CA9916243@mail.example.com>,Phish,20,15,5
<20070602195251.316AA621C64@mail.example.com>,Phish,20,15,53
<20070603034011.029C716243@mail.example.com>,Phish,20,15,53
<20070603152710.7510B16243@mail.example.com>,Phish,20,15,32
<20070603182855.3748216243@mail.example.com>,Phish,20,15,5
<20070604131120.ED79316243@mail.example.com>,Phish,20,15,32
<002e01c7a7bb$7fa6a310$05d4fea9@lalo-vfc4s4d0e0>,Phish,4,-1,34
<20070606025736.A339116243@mail.example.com>,Phish,20,-1,5
<20070606052601.BE51A621C64@mail.example.com>,Phish,20,15,32
<20070606172138.3685B16246@mail.example.com>,Phish,20,15,32
<20070606225927.E8105621C64@mail.example.com>,Phish,20,15,5
<20070607084802.2974816243@mail.example.com>,Phish,20,15,5
<20070607121620.95B73621C64@mail.example.com>,Phish,20,15,5
<20070608162156.75B3A621C64@mail.example.com>,Phish,20,15,32
<20070608181746.E01CC621C64@mail.example.com>,Phish,20,15,53
<20070608215438.1CC8816243@mail.example.com>,Phish,20,15,53
<20070609120542.4142916244@mail.example.com>,Phish,20,15,32
<20070609222656.0E49C621C64@mail.example.com>,Phish,20,15,53
<20070610131003.5CFF016243@mail.example.com>,Phish,20,15,32
<20070611033017.97BEC621C64@mail.example.com>,Phish,20,15,32
<20070611201551.C870216244@mail.example.com>,Phish,20,15,53
<20070612124952.2CEF2621E00@mail.example.com>,Phish,20,15,32
<20070612100624.1662F6248F3@mail.example.com>,Phish,20,15,32
<20070612235000.D716B16243@mail.example.com>,Phish,20,15,32
<20070613014654.1DF5F16243@mail.example.com>,Phish,20,15,53
<20070613123039.9E8E1621C66@mail.example.com>,Phish,20,-1,32
<20070613150240.36C8E16243@mail.example.com>,Phish,20,15,32
<20070614043024.66FC216243@mail.example.com>,Phish,20,15,32
<20070614042948.53CFB621C66@mail.example.com>,Phish,20,15,32
<20070614102937.BF39216244@mail.example.com>,Phish,20,15,32
<4291692454.15523@dyn-htl-16418.dyn.columbia.edu>,Phish,20,15,32
<20070615094147.0A64F621C66@mail.example.com>,Phish,20,15,5
<20070616033324.37EFD16243@mail.example.com>,Phish,20,15,32
<20070616064858.E261416243@mail.example.com>,Phish,20,15,53
<20070616160838.7BFAF621C71@mail.example.com>,Phish,20,-1,53
<20070616202702.64FBC16243@mail.example.com>,Phish,20,15,5
<20070617084304.0D3AF16243@mail.example.com>,Phish,20,-1,32
<4291692454.13393@dyn-htl-16293.dyn.columbia.edu>,Phish,20,15,32
<20070617081201.1997416243@mail.example.com>,Phish,20,15,5
<20070617215637.16C09621C64@mail.example.com>,Phish,20,-1,53
<20070618084016.15698621C64@mail.example.com>,Phish,20,15,53
<20070618102311.1BF9016243@mail.example.com>,Phish,20,15,53
<20070618233714.0810316244@mail.example.com>,Phish,20,-1,5
<20070619012619.62EDE16243@mail.example.com>,Phish,20,15,32
<20070619121149.6F883621C64@mail.example.com>,Phish,20,15,32
<20070619133843.F18AF16244@mail.example.com>,Phish,20,-1,53
<20070619183814.F27D3621C64@mail.example.com>,Phish,20,15,53
<20070620055831.107DA621C64@mail.example.com>,Phish,20,-1,53
<20070620133414.84749621C71@mail.example.com>,Phish,20,15,5
<20070620140149.92FA0621C71@mail.example.com>,Phish,20,15,53
<20070620151736.4BDC0621C64@mail.example.com>,Phish,20,15,5
<20070621052014.705DB16244@mail.example.com>,Phish,20,15,5
<20070621161340.5551F16243@mail.example.com>,Phish,20,15,5
<20070621161323.23E05621C71@mail.example.com>,Phish,20,15,5
<20070621192910.8416416245@mail.example.com>,Phish,20,15,5
<20070621220118.35BA2621C64@mail.example.com>,Phish,20,15,5
<20070622183450.95E2B16244@mail.example.com>,Phish,20,15,53
<20070623104246.49F2216245@mail.example.com>,Phish,20,15,53
<20070623151512.AD85A16243@mail.example.com>,Phish,20,15,5
<05067172.20070624004459@paypal.com>,Phish,16,-1,2
<20070623193515.75EA9621C64@mail.example.com>,Phish,20,15,5
<20070623204801.B19DD16244@mail.example.com>,Phish,20,15,53
<20070624033635.CEDD6621C64@mail.example.com>,Phish,20,15,32
<20070624034340.8E33716243@mail.example.com>,Phish,20,15,53
<20070624211554.B9B74621C64@mail.example.com>,Phish,20,15,53
<20070624223712.26F7A621C66@mail.example.com>,Phish,20,15,5
<20070625211909.0E944621C64@mail.example.com>,Phish,20,15,53
<20070626141928.54494621C64@mail.example.com>,Phish,20,15,5
<20070626182349.18BB7621C64@mail.example.com>,Phish,20,15,5
<20070627050538.C700E16249@mail.example.com>,Phish,20,15,32
<20070627123951.43240621C95@mail.example.com>,Phish,20,15,53
<20070628061004.E23971624A@mail.example.com>,Phish,20,15,53
<20070628211913.EAD9E621CAC@mail.example.com>,Phish,20,15,5
<01c7b9d8$5c535c70$6c822ecf@akstcukbookstoremnsdgs>,Phish,4,-1,34
<20070629004005.4368F16243@mail.example.com>,Phish,20,15,32
<20070629083313.A60B0621CAA@mail.example.com>,Phish,20,15,32
<20070629083503.92A5F16244@mail.example.com>,Phish,20,15,32
<20070630030248.1BCB1621CC1@mail.example.com>,Phish,20,15,32
<20070630090727.80907621CB2@mail.example.com>,Phish,20,15,32
<20070630115935.2BDEE16251@mail.example.com>,Phish,20,15,5
<20070630171810.49291621CCB@mail.example.com>,Phish,20,15,5
<20070701031834.BB1A0621DB1@mail.example.com>,Phish,20,15,5
<20070701065731.DB89E621CDB@mail.example.com>,Phish,20,15,5
<20070701111137.9E7476230D2@mail.example.com>,Phish,20,15,5
<20070701205341.E5908623A7C@mail.example.com>,Phish,20,15,5
<20070702022852.1318016266@mail.example.com>,Phish,20,15,5
<20070702120440.28CC11626C@mail.example.com>,Phish,20,15,32
<20070702120828.DAC7916269@mail.example.com>,Phish,20,-1,5
<20070702125755.46D051626A@mail.example.com>,Phish,20,15,32
<20070702152807.5FC3062673E@mail.example.com>,Phish,20,15,32
<20070702182539.F41EE16247@mail.example.com>,Phish,20,15,5
<20070703112207.D43B3621C9C@mail.example.com>,Phish,20,15,32
<20070703201143.07D4A621CA5@mail.example.com>,Phish,20,15,53
<20070704031641.5BA091624F@mail.example.com>,Phish,20,15,32
<20070704055754.F015F621CA5@mail.example.com>,Phish,20,15,5
<20070704122214.DBF3F621CB6@mail.example.com>,Phish,20,15,5
<20070704184136.E3775621CB6@mail.example.com>,Phish,20,15,53
<20070705124150.B32B7621CAB@mail.example.com>,Phish,20,15,5
<20070705202717.723A7621CAB@mail.example.com>,Phish,20,15,5
<20070706010110.131B2621CAB@mail.example.com>,Phish,20,15,32
<20070706062143.9B6F8621CAB@mail.example.com>,Phish,20,15,32
<20070706084609.42A4B1626F@mail.example.com>,Phish,20,15,32
<20070707052605.932661624E@mail.example.com>,Phish,20,15,32
<20070707124824.6749D621CA5@mail.example.com>,Phish,20,15,5
<20070708045139.7845D621C92@mail.example.com>,Phish,20,15,32
<20070708201642.3FCFA1624C@mail.example.com>,Phish,20,15,32
<20070711080555.61FAA1624F@mail.example.com>,Phish,20,15,5
<20070712003345.D5BDF16251@mail.example.com>,Phish,20,15,53
<20070712150754.68D58621CA0@mail.example.com>,Phish,20,15,53
<20070712182059.3523316287@mail.example.com>,Phish,20,15,5
<20070713113143.EC75D162AE@mail.example.com>,Phish,20,15,5
<20070713164526.445A1621CF0@mail.example.com>,Phish,20,15,32
<20070714030207.7381E621D0D@mail.example.com>,Phish,20,15,53
<20070714042054.E6968621D06@mail.example.com>,Phish,20,-1,53
<20070715134820.8E4A6621D00@mail.example.com>,Phish,20,-1,32
<20070715164859.9D13A621D1E@mail.example.com>,Phish,20,15,53
<20070716073249.18B00162FF@mail.example.com>,Phish,20,15,32
<20070716170932.59115621D68@mail.example.com>,Phish,20,15,53
<20070717004441.D95DB1634B@mail.example.com>,Phish,20,15,32
<20070717113446.1D80D1638A@mail.example.com>,Phish,20,15,53
<20070506125100.E4FB3621CCE@mail.example.com>,Phish,20,14,32
<20070718081204.795E316280@mail.example.com>,Phish,20,15,5
<20070718112522.AE35D621CF1@mail.example.com>,Phish,20,15,32
<20070719030233.04F07162A6@mail.example.com>,Phish,20,15,32
<200707191406.l6JE6MDC076090@kkcsc.co.jp>,Phish,6,6,52
<20070720171728.5CEE7162AF@mail.example.com>,Phish,20,15,32
<20070722055225.3B61E1627C@mail.example.com>,Phish,20,15,5
<200707222233.l6MMX5I26988@hosting4u.co.kr>,Phish,6,6,52
<20070723001245.96CF7621D4B@mail.example.com>,Phish,20,15,32
<20070723174312.8EB211629E@mail.example.com>,Phish,20,-1,53
<20070724080140.9704B16258@mail.example.com>,Phish,20,15,32
<20070724121557.3A379621CC6@mail.example.com>,Phish,20,15,32
<20070724225112.84D91621CDA@mail.example.com>,Phish,20,15,53
<20070725080027.3782516267@mail.example.com>,Phish,20,-1,53
<20070725210815.BB40016263@mail.example.com>,Phish,20,15,5
<20070728083315.B8B44621C9C@mail.example.com>,Phish,20,15,53
<20070728230816.A049616271@mail.example.com>,Phish,20,-1,5
<20070729170010.DC928621CC2@mail.example.com>,Phish,20,15,32
<20070730094003.444A3621CBF@mail.example.com>,Phish,20,15,32
<20070731013223.E97F416268@mail.example.com>,Phish,20,15,53
<20070731182332.6D864621C89@mail.example.com>,Phish,20,15,53
<20070801113021.BC070621C9C@mail.example.com>,Phish,20,15,32
<20070801114844.AC96216253@mail.example.com>,Phish,20,-1,32
<20070802213727.9814916262@mail.example.com>,Phish,20,15,32
<20070803144643.88CEA1625B@mail.example.com>,Phish,20,15,32
<20070804072546.A949C621C9C@mail.example.com>,Phish,20,15,32
<20070804130622.5C254621CA5@mail.example.com>,Phish,20,15,32
<20070805004801.912FC16246@mail.example.com>,Phish,20,15,32
<20070805164917.CA1BB621CBD@mail.example.com>,Phish,20,-1,5
<20070805173923.EA184621CC1@mail.example.com>,Phish,20,15,32
<20060807145047.A229A6CD150@mail.example.org>,Phish,12,-1,35
<YVSQIWPCUOXBZUVFJRNB@msn.com>,Phish,4,-1,26
<20060807232407.B0C256CD130@mail.example.org>,Phish,16,11,49
<20060808025718.335323445E@smtp.sinfonika.si>,Phish,18,0,21
<af47b1ed3ef6c990cd401ab8b75423d3@amazon.com>,Phish,33,16,31
<200608080458.k784wJD9021773@flpi101.sbcis.sbc.com>,Phish,18,0,21
<6.3.3.15.2.20031643883053.025b4b48@sidemen.starnetusa.net>,Phish,9,-1,11
<KIEPEITFQPBKLOPKLWQNGRWX@aol.com>,Phish,34,-1,45
<NET3-NL-IIS-37ZDgC80000069b@net3-nl-iis-37.ad.vevida.net>,Phish,4,-1,34
<GROEOWUYTNGSUHKVFGTBWM@yahoo.com>,Phish,16,-1,58
<200608080851.k788pbE32232@server1.bti.com>,Phish,4,-1,34
<20060808142653.3AA016CCE78@mail.example.org>,Phish,6,-1,51
<20060809020300.EB6E76CD0F6@mail.example.org>,Phish,6,-1,52
<9881575754abc3325c2fb035c3d7bbcf@>,Phish,4,-1,34
<200608091420.k79EKUY23811@hosting4u.co.kr>,Phish,6,-1,52
<20060809125422.9CCD86FB311@mail.example.org>,Phish,23,-1,6
<ZKWAGHTMXCXUYZRUAFXV@chase.com>,Phish,4,-1,56
<ZSFYRCWNYLOMJHGJWCHXLG@chase.com>,Phish,4,-1,56
<SHICSJQKQBATXAWGCUIANCMGE@charter.net>,Phish,33,16,31
<20060809180839.EC8786FA3D2@mail.example.org>,Phish,4,-1,46
<20060809235309.663A66CD07E@mail.example.org>,Phish,6,-1,52
<VATLTJRWCXKXBPIYIHAW@earthlink.net>,Phish,7,-1,34
<200608100259.k7A2xTDP017094@flpvm23.prodigy.net>,Phish,18,0,21
<1vfe$8$skm$6xao8zw4uu8p554r1$i8@gbws3u.827u>,Phish,18,-1,49
<20060810160935.B09A76CCDB2@mail.example.org>,Phish,23,-1,6
<FOMFYEAVXZHFMZZAEEBTSOKHZ@comcast.net>,Phish,33,16,31
<20060811010312.05D0F6FA4AD@mail.example.org>,Phish,18,0,21
<6E04667F.0916802@ghisler.com>,Phish,14,-1,65
<7ECDBA70.7147578@farpost.com>,Phish,14,-1,65
<2CC4F7CB.7081478@spain-love.com>,Phish,14,-1,65
<200608120255.k7C2t9Y29930@hosting4u.co.kr>,Phish,6,-1,52
<20060812194834.DA8CF6CD42E@mail.example.org>,Phish,23,-1,6
<8422840056.20060812195721@greenbaynet.net>,Phish,9,-1,68
<cbu$6375a-vq5$$-h4@vw4ydx>,Phish,18,-1,49
<200608132228.k7DMSaU18792@teamkorea.com>,Phish,18,0,21
<SZYNFHWKEALSENVLOEJPEWHM@hotmail.com>,Phish,33,16,31
<1155523117.15540.qmail@teachersfcu.org>,Phish,4,-1,44
<20060814042006.0E8666FA558@mail.example.org>,Phish,23,-1,6
<0g4n$$878809$-bu5d-0@lvj9cgtk3a.ds>,Phish,18,-1,49
<DCLEPETFGGDSENQCUAUL@eBay.com>,Phish,14,-1,17
<GAISMNEYNGWHBDFHGXTPRAAYB@aol.com>,Phish,33,16,31
<20060814224847.C687E738A7F@ns2.ypok.com>,Phish,7,-1,48
<@msn.com>,Phish,35,-1,0
<20060815051506.69FD16CD018@mail.example.org>,Phish,9,-1,68
<20060815120616.33B106CD058@mail.example.org>,Phish,4,-1,26
<20060815140948.3376B6CD137@mail.example.org>,Phish,9,-1,68
<BBXICWAXZIZEVNWMEXDIDSE@hotmail.com>,Phish,33,16,31
<BYGQTVIYDSKZNMEDJZREGHECL@charter.net>,Phish,33,16,31
<20060816003851.C7E056CD1EC@mail.example.org>,Phish,14,-1,17
<FVOAASOINGUAOLRYHXZGGES@hotmail.com>,Phish,34,17,45
<945361169.20000601322411@ebay.de>,Phish,21,-1,14
<20060816081643.E1F446CCDB9@mail.example.org>,Phish,23,-1,6
<20060816110651.DF4276FA274@mail.example.org>,Phish,32,-1,11
<20060816043533.1552D868FEB@olcsopc.hu>,Phish,15,-1,40
<iq$9ckg$5a2y9@3hfcz3bt7>,Phish,9,-1,68
<20060816170910.222EE6CD153@mail.example.org>,Phish,13,-1,15
<MICROS1LvuKebm4M2S000006a43@MICROS1>,Phish,34,17,45
<KSWSKLTUYQBWGVGYMIZZMKTZ@aol.com>,Phish,18,-1,16
<HOSHINOJ3Ih7jtrSByh0000006a@hoshino>,Phish,34,17,45
<44E38D48.9050600@riverdomain.com>,Phish,2,-1,43
<20060817124422.BC4336CD12B@mail.example.org>,Phish,23,-1,6
<1155825507.20795.qmail@paypal.com>,Phish,15,-1,49
<MANSFIELD9Ngv2LHD3n00000c4d@webbermail.local>,Phish,10,-1,16
<67EE7D21.0464014@REGISTRYADVANTAGE.com>,Phish,4,-1,26
<CA03DFB1.0234610@exmasters.com>,Phish,16,-1,49
<20060818075525.002A86CD072@mail.example.org>,Phish,13,-1,15
<20060818140429.F113D6CD1FA@mail.example.org>,Phish,14,-1,17
<20060818173202.BC9D16CD0D2@mail.example.org>,Phish,23,-1,6
<20060819080040.C3B866FA41A@mail.example.org>,Phish,43,-1,11
<200607180137.k6I1bgsp014790@web.abissnet.com.al>,Phish,4,-1,7
<20060819164808.9F93C6FA4A0@mail.example.org>,Phish,18,0,21
<2C20DF743769488@paypal.com>,Phish,33,16,31
<S2bCN12DVqys6nJZpop0000332c@s2>,Phish,27,-1,20
<20060820002551.6B8C16CD0DB@mail.example.org>,Phish,23,-1,6
<20060820034830.6F2F46CD05C@mail.example.org>,Phish,4,-1,34
<MAILSERVREmAVnMKzRe000004ee@mailservre.nirmalbang.com>,Phish,27,-1,56
<TNOVYKVHFDBACVBZFWLUOUV@yahoo.com>,Phish,10,-1,49
<20060820163829.B3C866CD1D0@mail.example.org>,Phish,33,16,31
<PRRDREXQMEXQGRJXDSMQ@hotmail.com>,Phish,6,6,52
<TESTSERVERAdfNjRAzj00001c99@testserver.cteurope.co.uk>,Phish,4,-1,26
<YLGSOYYCETMZVBVPHRVHNHVVA@yahoo.com>,Phish,6,6,52
<QUTIXILJUYFLAOAFVRYP@charter.net>,Phish,34,17,45
